_id,ltable_ID,rtable_ID,ltable_Title,ltable_Developer,ltable_Publisher,ltable_Platform,ltable_Genre,ltable_Rating,ltable_ReleaseDate,ltable_CleanRDate,rtable_Title,rtable_Developer,rtable_Publisher,rtable_Platform,rtable_Genre,rtable_Rating,rtable_ReleaseDate,rtable_CleanRDate,gold_label
155321,a4245,b1368,MechAssault: Phantom War,Backbone Entertainment,Majesco Games|Eidos Interactive,DS,Simulation,7.5,12 Sep 2006,2006-09-12,Cossacks: Back to War,GSC Game World,Strategy First,PC,Real-Time|Strategy,6.0,,,0
381371,a253,b3318,Always Sometimes Monsters,Devolver Digital|Vagabond Dog,Devolver Digital|GHI Media|LLC|Vagabond Dog,Android|iOS (iPhone/iPad)|Linux|Macintosh|PC|PlayStation 4,Adventure,7.0,21 May 2014,2014-05-21,Hollywood Monsters,Pendulo Studios,Dinamic Multimedia,PC,Adventure,7.7,,,0
566672,a5295,b5016,Overclocked: A History of Violence,House of Tales,DTP Entertainment|Lighthouse Interactive|Nordic Games Publishing|ANACONDA,PC,3D|Third-Person|Adventure,7.2,7 Apr 2008,2008-04-07,Overclocked: A History of Violence,House of Tales,Lighthouse Interactive,PC,Adventure,7.1,21 April 2008,2008-04-21,1
41729,a315,b389,Ape Escape Academy,Shift,SCEE|SCEI|SCEA|SCE Australia,PSP,Party/Minigame,6.9,17 Jan 2006,2006-01-17,Ape Escape 3,Japan Studio,Sony Computer Entertainment,PlayStation 2,Platform,8.1,17 January 2006,2006-01-17,0
963210,a8560,b8199,Wizardry 8,Sir-Tech Software Inc.,Night Dive Studios|Sir-Tech Software Inc.,Macintosh|PC,Role-Playing,8.5,14 Nov 2001,2001-11-14,Wizardry 8,Sir-Tech,Sir-Tech,PC,,8.0,15 November 2001,2001-11-15,1
402899,a3602,b3579,Just Cause 3,Avalanche Studios|Square Enix,Square Enix|Bandai Namco Games,PC|PlayStation 4|Xbox One,Action|Adventure,7.0,30 Nov 2015,2015-11-30,Just Cause 3,Avalanche Studios,Square Enix,PC|PlayStation 4|Xbox One,Action|Adventure,7.2,30 November 2015,2015-11-30,1
363458,a3173,b3183,Harvest Moon: A Wonderful Life,TOSE,Natsume|Victor Interactive Software|Ubisoft|Marvelous Inc.|Marvelous|505 Game Street|SCEA,GameCube|PlayStation 2|PlayStation 4,Strategy|Management,8.5,16 Mar 2004,2004-03-16,Harvest Moon: Friends of Mineral Town,Marvelous Interactive Inc.,Natsume Co.|Ltd|Nintendo Australia Pty. Ltd,Game Boy Advance,Simulation|Role-playing,8.3,17 November 2003,2003-11-17,0
352480,a3083,b3060,Guitar Hero II,Harmonix Music Systems,RedOctane|Activision,PlayStation 2|Xbox 360,Music/Rhythm,9.0,7 Nov 2006,2006-11-07,Guitar Hero III: Legends of Rock,Neversoft (Xbox 360 &amp; PS3)|Aspyr Media (PC &amp; Mac)|Vicarious Visions (Wii)|Budcat Creations (PS2)|RedOctane (PS2),Activision,PC|PlayStation 2|PlayStation 3|Wii|Xbox 360,Rhythm,8.0,28 October 2007,2007-10-28,0
778501,a1210,b6740,Super Mario Bros.,Nintendo,Nintendo|Playtronic|Hamster,Arcade Games|Famicom Disk System|Game Boy Advance|NES|Nintendo Switch,Platformer|2D|Action,8.9,18 Oct 1985,1985-10-18,Super Mario Bros.,Nintendo Creative Department,Nintendo,Emulated|Game Boy Advance|Game Boy Color|NES|Nintendo 3DS|PC|Super Nintendo|TurboGrafx-16|Wii|Wii U,Platform,8.2,17 November 1985,1985-11-17,1
403592,a3620,b3596,Kalimba,Flashbulb ApS|Press Play,Flashbulb ApS|Microsoft Game Studios|Press Play,iOS (iPhone/iPad)|PC|Xbox One,Action,6.0,17 Dec 2014,2014-12-17,Kalimba,Press Play,Microsoft Game Studios,PC|Xbox One,Platform,8.0,17 December 2014,2014-12-17,1
293978,a2577,b2549,Final Fantasy IV,Square Enix|Matrix Software|TOSE|SquareSoft|Sting,Square Enix|Nintendo|SquareSoft,Android|DS|Game Boy Advance|iOS (iPhone/iPad)|Mobile|PC|PlayStation|Super Nintendo|WonderSwan Color,Role-Playing,8.8,12 Dec 2005,2005-12-12,Final Fantasy III (3D),Square Enix,Square Enix,Android|iOS|Mobile|Nintendo 3DS|Nintendo DS|Ouya|PC|PlayStation Vita|PSP,Role-Playing,7.3,14 November 2006,2006-11-14,0
917262,a6955,b7727,Stardew Valley,ConcernedApe|Sickhead Games|LLC,Chucklefish|505 Games|ConcernedApe,Linux|Macintosh|Nintendo Switch|PC|PlayStation 4|PlayStation Vita|Xbox One,Role-Playing,8.4,31 Dec 2014,2014-12-31,Train Valley,Alexey Davydov|Sergey Dvoynikov|Timofey Shargorodskiy,Flazm,PC,Simulation,7.3,16 September 2015,2015-09-16,0
145748,a1293,b1295,Command & Conquer: Red Alert,Electronic Arts|Westwood Studios,Electronic Arts|Westwood Studios|Sold Out Software|Virgin Interactive,BlackBerry|iOS (iPhone/iPad)|PC|PlayStation,Real-Time|Strategy,8.7,31 Oct 1996,1996-10-31,Command & Conquer: Red Alert - The Aftermath,Intelligent Games,West Wood Studios,PC,,8.4,30 September 1997,1997-09-30,0
660946,a7514,b5950,The Incredible Hulk (2008),Amaze Entertainment|Edge of Reality,Sega,DS|PC|PlayStation 2|PlayStation 3|Wii|Xbox 360,Action,5.7,5 Jun 2008,2008-06-05,Secret Service (2008),Cauldron HQ,Activision,PC|Xbox 360,First-Person Shooter,4.4,04 November 2008,2008-11-04,0
957968,a8458,b8124,Wave Race: Blue Storm,Nintendo Software Technology,Nintendo,GameCube,Driving/Racing|Arcade,7.9,17 Nov 2001,2001-11-17,Wave Race: Blue Storm,NST,Nintendo,Nintendo GameCube,Racing,6.1,18 November 2001,2001-11-18,1
884288,a7706,b7421,The Suffering: Ties That Bind,Surreal Software,Midway,PC|PlayStation 2|Xbox,Action|Adventure|Survival|3D,8.0,26 Sep 2005,2005-09-26,The Suffering: Ties That Bind,Surreal Software,Midway Games,PC|PlayStation 2|Xbox,Psychological horror|Third/First person shooter,6.7,26 September 2005,2005-09-26,1
481525,a4268,b4256,Medal of Honor: Rising Sun,EA LA,Electronic Arts|EA Games,GameCube|PlayStation 2|Xbox,Action|First-Person|Shooter|3D,7.2,11 Nov 2003,2003-11-11,Medal of Honor: Allied Assault - Breakthrough,TKO Software,Electronic Arts,PC,First-Person|Shooter,7.0,22 September 2003,2003-09-22,0
717554,a6778,b6429,Spider-Man 2 3D: NY Rooftops,,Sony Pictures Digital Entertainment,Mobile,3D|Action|Platformer,6.4,20 Sep 2004,2004-09-20,Spider-Man 2 (PC),The Fizz Factor,Activision,PC,Action|Adventure,6.2,28 June 2004,2004-06-28,0
235522,a1995,b2019,Dragon Dice,Interplay,Interplay,PC,Strategy,5.8,30 Jun 1997,1997-06-30,Dragon Fantasy,Muteki Corporation,,PlayStation 3|PlayStation Vita,Role-Playing,6.8,,,0
907281,a7903,b7623,Tom Clancy's Splinter Cell: Chaos Theory 3D,,,,,,Canceled,,Tom Clancy's Rainbow Six Siege,Ubisoft Montreal,Ubisoft,PC|PlayStation 4|Xbox One,First-Person|Shooter|Tactical,8.1,November 2015,2015-11-01,0
643008,a6075,b5734,Rocket: Robot on Wheels,Sucker Punch,Ubisoft,Nintendo 64,Platformer|Action|3D,8.1,31 Oct 1999,1999-10-31,Rocket: Robot on Wheels,Sucker Punch Productions,Ubisoft,Nintendo 64,Platform,7.4,17 November 1999,1999-11-17,1
497347,a4344,b4368,Metal Gear Acid 2,Konami|Kojima Productions,Glu Mobile|Konami,Mobile|PSP,Card Game,8.5,21 Mar 2006,2006-03-21,Metal Gear Solid 3: Subsistence,Kojima Productions,Konami Corporation,PC|PlayStation 2|PlayStation 3|PlayStation Vita|Xbox 360,Action-Adventure,9.4,14 March 2006,2006-03-14,0
227571,a1959,b1995,Dragon Ball: Evolution,Dimps Corporation,Bandai Namco Games|Namco Bandai Games,PSP,Action,2.8,8 Apr 2009,2009-04-08,Dragon Ball Z: Budokai HD Collection,,Namco,PlayStation 3|Xbox 360,Fighting,8.3,,,0
465995,a4171,b4150,Mario Party Advance,AI,Nintendo,Game Boy Advance,Party/Minigame,7.0,28 Mar 2005,2005-03-28,Mario Party 7,Hudson Soft|Nintendo SPD Group No.4,Nintendo,Nintendo GameCube,Party,6.9,07 November 2005,2005-11-07,0
190232,a2555,b1696,Fighting Force 2,Core Design Ltd.,Eidos Interactive|Square Enix,Dreamcast|PlayStation,3D|Action|Beat-'Em-Up,5.4,30 Nov 1999,1999-11-30,Delta Force 2,Novalogic,Novalogic,PC,Tactical Shooter,7.0,03 November 1999,1999-11-03,0
697787,a6632,b6277,Soldier of Fortune,Runecraft|Raven Software,Crave|Loki Entertainment|Activision,Dreamcast|Linux|PC,Shooter|3D|Action|First-Person,8.0,29 Feb 2000,2000-02-29,Soldier of Fortune,Raven Software,Activision,PC|PlayStation 2,First-person shooter,7.4,27 March 2000,2000-03-27,1
107686,a930,b973,Brothers: A Tale of Two Sons,Starbreeze,505 Games|Spike Chunsoft,Android|iOS (iPhone/iPad)|PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Action|Adventure,8.4,7 Aug 2013,2013-08-07,Brothers: A Tale of Two Sons,Starbreeze Studios,505 Games,Android|PC|PlayStation 3|PlayStation 4|Xbox|Xbox 360|Xbox One,Third-Person|Adventure,8.4,07 August 2013,2013-08-07,1
921138,a661,b7760,Beat Down: Fists of Vengeance,Cavia Inc.,Capcom,PlayStation 2|Xbox,3D|Beat-'Em-Up|Action,6.8,23 Aug 2005,2005-08-23,Tribes: Vengeance,Irrational Games,VU Games,PC,First-person shooter,7.8,05 October 2004,2004-10-05,0
949776,a8388,b8075,Wargame: AirLand Battle,Eugen Systems,Focus Home Interactive,Linux|Macintosh|PC,Real-Time|Strategy,7.6,29 May 2013,2013-05-29,Wargame: European Escalation,Eugen Systems,Focus Home Interactive,PC,Real-Time|Tactical,8.3,,,0
276568,a2520,b2377,FIFA Soccer 10,Electronic Arts|Exient Entertainment|EA Sports|HB Studios Multimedia,Electronic Arts|EA Sports,BlackBerry|DS|iOS (iPhone/iPad)|PC|PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360,Simulation|Soccer|Sports|Team-Based,7.5,28 Sep 2009,2009-09-28,FIFA 10,EA Canada (360/PS3)|HB Studios (PC/PSP/PS2)|Sumo Digital (Wii)|Exient Entertainment (NDS),EA Sports,PC|PlayStation 2|PlayStation 3|PSP|Xbox 360,Sports,7.5,20 October 2009,2009-10-20,1
594943,a649,b5296,BattleZone (2006),Paradigm Entertainment,Atari SA,PSP,Simulation,6.7,6 Nov 2006,2006-11-06,Prey (2006),Human Head Studios|3D Realms|Venom Games,2K Games,PC|Xbox 360,First-Person|Shooter,7.4,11 July 2006,2006-07-11,0
54608,a462,b509,Atelier Iris 2: The Azoth of Destiny,Gust,Koei|Gust|THQ|NIS America,PlayStation 2,Role-Playing,8.2,25 Apr 2006,2006-04-25,Atelier Iris 2: The Azoth of Destiny,Gust,JP: Gust|NA: Nippon Ichi Software|EU: Koei,PlayStation 2,RPG,7.7,25 April 2006,2006-04-25,1
603200,a3953,b5345,Looney Tunes Racing,Xantera|Circus Freak,Infogrames,Game Boy Color|PlayStation,Arcade|Driving/Racing,6.9,13 Nov 2000,2000-11-13,Project Gotham Racing,Bizarre Creations,Microsoft Game Studios,Xbox,Racing,6.8,09 November 2001,2001-11-09,0
708004,a6701,b6357,SoulCalibur III,Namco,Namco,Arcade Games|PlayStation 2,Fighting|Action|3D,8.8,25 Oct 2005,2005-10-25,Soulcalibur III,Project Soul,Namco|Sony Computer Entertainment (Europe),PlayStation 2|PlayStation 3,Fighting,7.8,25 October 2005,2005-10-25,1
908652,a7904,b7631,Tom Clancy's Splinter Cell: Chaos Theory,Ubisoft|Gameloft|Ubisoft Montreal,Ubisoft|Gameloft|Nokia|Focus Multimedia|ak tronic,3DS|DS|GameCube|Mobile|N-Gage|PC|PlayStation 2|PlayStation 3|Xbox,Action|Adventure,8.9,21 Mar 2005,2005-03-21,Tom Clancy's Splinter Cell: Pandora Tomorrow,Ubisoft Shanghai,Ubisoft,Game Boy Advance|Nintendo GameCube|PC|PlayStation 2|PlayStation 3|Xbox,Action|Adventure|Stealth,7.8,23 March 2004,2004-03-23,0
691093,a997,b6190,C: The Contra Adventure,Appaloosa Interactive,Konami,PlayStation,3D|Action|Shooter|Third-Person,5.2,31 Aug 1998,1998-08-31,Sissy's Magical Ponycorn Adventure,Untold Entertainment Inc.,Untold Entertainment Inc.,Browser|PC,Point-and-Click|Adventure,8.0,,,0
206581,a1844,b1849,Disney Infinity 3.0 Edition,Avalanche Software,Disney Interactive Studios|Bandai Namco Games,Android|iOS (iPhone/iPad)|Macintosh|PC|PlayStation 3|PlayStation 4|Wii U|Xbox 360|Xbox One,Adventure|Action,7.4,30 Aug 2015,2015-08-30,Disney Infinity 3.0,Avalanche Software,Disney Interactive Studios|LucasArts,PC|PlayStation 4|Wii U|Xbox One,Action|Adventure|Sandbox,7.2,30 August 2015,2015-08-30,1
524274,a4580,b4568,Mortal Kombat (2011),NetherRealm Studios,Warner Bros. Interactive Entertainment,PC|PlayStation 3|PlayStation Vita|Xbox 360,Action|2D|Fighting,8.9,19 Apr 2011,2011-04-19,Mortal Kombat (2011),NetherRealm Studios,Warner Bros. Interactive Entertainment,PC|PlayStation 3|PlayStation Vita|Xbox 360,Fighting,8.3,19 April 2011,2011-04-19,1
906339,a7878,b7617,Tom Clancy's Ghost Recon: Jungle Storm,Gameloft|Red Storm Entertainment,Gameloft|Nokia|Ubisoft,Mobile|N-Gage|PlayStation 2,First-Person|Shooter|Tactical|Action,7.6,16 Mar 2004,2004-03-16,Tom Clancy's Rainbow Six 3,Red Storm Entertainment,Ubisoft,PC|PlayStation 2|Xbox,First-person Shooter,6.8,29 October 2003,2003-10-29,0
85792,a8035,b777,Transformers Animated: The Game,Artificial Mind and Movement,Activision,DS,Action,6.6,21 Oct 2008,2008-10-21,Black Rock Shooter: The Game,Imageepoch,Imageepoch,PSP,Action|Role-Playing,7.7,,,0
769671,a4997,b6703,New Adventure Island,Now Production,Hudson|NEC Interchannel|Konami,TurboGrafx-16,2D|Platformer|Action,7.1,1992,1992-01-01,Super Adventure Island,Produce,Hudson Soft,Super Nintendo,Adventure,6.9,April 1992,1992-04-01,0
123688,a4990,b1108,NeverEnd (2006),Mayhem Studios,DreamCatcher Interactive|Dusk2Dawn Interactive,PC,Role-Playing,5.1,2 Oct 2006,2006-10-02,Cars (2006),Locomotive Games|Rainbow Studios|Capybara Games,THQ,Game Boy Advance|Nintendo DS|Nintendo GameCube|PC|PlayStation 2|PSP|Xbox 360,Adventure|Racing,5.9,05 June 2006,2006-06-05,0
502121,a8552,b4408,Wipeout Fusion,Studio Liverpool,Bam Entertainment|SCEE,PlayStation 2,Arcade|Driving/Racing,7.9,17 Jun 2002,2002-06-17,Metroid Fusion,Nintendo R&amp;D1,Nintendo,Android|Emulated|Game Boy Advance|Nintendo 3DS|Nintendo DS|Wii U,Action|Adventure|Shooter,8.4,17 November 2002,2002-11-17,0
562496,a5228,b4964,Onechanbara: Bikini Zombie Slayers,Tamsoft,D3Publisher,Wii,Action|2D|Beat-'Em-Up,6.2,10 Feb 2009,2009-02-10,Onechanbara: Bikini Samurai Squad,Tamsoft,D3,Xbox 360,Hack and slash,6.6,10 February 2009,2009-02-10,1
537296,a4743,b4728,Naruto: Clash of Ninja Revolution 2,Eighting,Tomy Corporation,Wii,Fighting|Action|3D,8.4,21 Oct 2008,2008-10-21,Naruto: Path of the Ninja,,Tomy,Nintendo DS,Adventure,6.0,23 October 2007,2007-10-23,0
222687,a1975,b1979,Dragon Ball Z: Budokai Tenkaichi,Spike,Bandai|Atari SA,PlayStation 2,Action|3D|Fighting,8.6,18 Oct 2005,2005-10-18,Dragon Ball: Advanced Adventure,Dimps,Banpresto|Atari,Emulated|Game Boy Advance,Beat,7.7,06 June 2006,2006-06-06,0
652669,a6192,b5866,Sam & Max: Season One,Telltale Games,Telltale Games|N3V Games Pty Ltd|GameTap|JoWooD Entertainment AG|The Adventure Company|DreamCatcher Interactive|Microsoft Game Studios,PC|Wii|Xbox 360,Adventure,8.1,15 Jun 2007,2007-06-15,Sam & Max 101: Culture Shock,Telltale Games,NA: The Adventure Company|EU: JoWooD Productions,PC|Wii|Xbox 360,Graphic adventure,7.3,17 October 2006,2006-10-17,0
536037,a4764,b4721,Naruto: Ultimate Ninja 2,CyberConnect2,Bandai|Atari SA|Namco Bandai Games,PlayStation 2,Fighting|Action|3D,8.5,12 Jun 2007,2007-06-12,Naruto: Clash of Ninja Revolution,Tomy,D3 Publisher,Wii,Action|Adventure,5.3,23 October 2007,2007-10-23,0
108294,a5297,b977,Overlord: Dark Legend,Climax Group,Codemasters,Wii,Adventure|Action,7.4,23 Jun 2009,2009-06-23,Brutal Legend,Double Fine,Electronic Arts,Linux|Mac|PC|PlayStation 3|Xbox 360,Real-Time|Action|Adventure|Strategy,7.3,13 October 2009,2009-10-13,0
318094,a7955,b2745,Top Gear Rally (1997),Boss Game Studios,Kemco,Nintendo 64,Simulation|Driving/Racing,7.2,October 1997,1997-10-01,Frogger (1997),SCE Cambridge Studio,Hasbro Interactive Inc.,PC|PlayStation,Arcade|Action,6.1,03 November 1997,1997-11-03,0
44883,a395,b440,Army Men: Sarge's Heroes 2,Game Brains|3DO,3DO|Midas Interactive Entertainment,Game Boy Color|Nintendo 64|PlayStation|PlayStation 2,Action,6.3,26 Sep 2000,2000-09-26,Army Men: Sarge's Heroes 2,3DO,3DO,Nintendo 64|PlayStation,Action Shooter,7.0,2000,2000-01-01,1
229857,a1959,b2004,Dragon Ball: Evolution,Dimps Corporation,Bandai Namco Games|Namco Bandai Games,PSP,Action,2.8,8 Apr 2009,2009-04-08,Dragon Ball Z: Infinite World,Dimps,Atari Games,PlayStation 2,Fighting,7.0,04 November 2008,2008-11-04,0
444881,a6520,b3919,Sinbad: Legend of the Seven Seas,Small Rockets,Atari SA,PC,Adventure|Action,6.6,31 Oct 2003,2003-10-31,Lionheart: Legacy of the Crusader,Reflexive Entertainment,Black Isle Studios,PC,Action|Role-Playing,7.1,13 August 2003,2003-08-13,0
342444,a6953,b2976,Starcraft II: Wings of Liberty,Blizzard Entertainment,Blizzard Entertainment,Macintosh|PC,Strategy|Real-Time,9.0,27 Jul 2010,2010-07-27,Grand Theft Auto: Episodes From Liberty City,Rockstar North|Rockstar Toronto (PC),Rockstar Games,PC|PlayStation 3|Xbox 360,Third-Person|Action|Sandbox|Shooter,8.3,29 October 2009,2009-10-29,0
244107,a2017,b2044,Dragon Warrior I & II,TOSE|ChunSoft,Enix Corporation,Game Boy Color|Super Nintendo,Compilation,8.6,27 Sep 2000,2000-09-27,Dragon Warrior Monsters 2: Cobi's Journey,Tose,Enix,Game Boy Advance|Game Boy Color,Role-Playing,9.4,15 September 2001,2001-09-15,0
497126,a4348,b4367,Metal Gear Solid 3: Snake Eater,Kojima Productions|KCEJ,Konami|Atari SA,3DS|PlayStation 2,Adventure|Action,9.3,17 Nov 2004,2004-11-17,Metal Gear Solid 3: Snake Eater,Konami Computer Entertainment Japan / Kojima Productions,Konami,Nintendo 3DS|PlayStation 2|PlayStation 3|PlayStation 4|PlayStation Vita|Xbox 360,Stealth action,9.2,17 November 2004,2004-11-17,1
166039,a1520,b1500,Dance on Broadway,Longtail Studios,Ubisoft,PlayStation 3|Wii,Music/Rhythm,4.2,15 Jun 2010,2010-06-15,Dance Central,Harmonix Music Systems,MTV Games,Xbox 360,Music|Rhythm|Exercise,8.0,04 November 2010,2010-11-04,0
240583,a2001,b2032,Dragon Quest Heroes: Rocket Slime,TOSE|Square Enix,Square Enix,DS,Adventure|Action,8.4,19 Sep 2006,2006-09-19,Dragon Quest VIII: Journey of the Cursed King,Level-5,Square Enix,iOS|Nintendo 3DS|PlayStation 2,Role-Playing,8.7,15 November 2005,2005-11-15,0
254666,a6099,b2137,Rollers of the Realm,Phantom Compass,ATLUS|Arc System Works,PC|PlayStation 4|PlayStation Vita,Pinball,6.8,18 Nov 2014,2014-11-18,Dungeon of the Endless,AMPLITUDE Studios,AMPLITUDE Studios,PC,Top-Down|Real-Time|Turn-Based|Adventure|Roguelike|Role-Playing,7.9,11 December 2013,2013-12-11,0
115328,a1017,b1051,Call of Duty: Black Ops II,Treyarch,Activision|Square Enix,PC|PlayStation 3|Wii U|Xbox 360,Shooter|3D|Action|First-Person,7.0,12 Nov 2012,2012-11-12,Call of Duty: Black Ops - Multiplayer,,,PC,,7.1,,,0
35492,a5254,b292,Orcs Must Die!,Robot Entertainment,Robot Entertainment|Mastertronic,PC|Xbox 360,Strategy|Real-Time,8.0,5 Oct 2011,2011-10-05,All Zombies Must Die!,Doublesix,Square Enix,PC|PlayStation 3|Xbox 360,Shooter,5.3,27 December 2011,2011-12-27,0
780741,a7130,b6750,Super Mario Maker,Nintendo,Nintendo,3DS|Wii U,Action|2D|Platformer,8.5,11 Sep 2015,2015-09-11,Super Mario Maker,Nintendo EAD Group No. 4,Nintendo,Wii U,Platform|Sandbox,8.5,11 September 2015,2015-09-11,1
258614,a6207,b2167,Samurai Warriors: Katana,Omega Force,Koei,Wii,Tactical|Action|First-Person|Shooter,6.1,16 Jan 2008,2008-01-16,Dynasty Warriors 6,Omega Force,Koei,PC|PlayStation 2|PlayStation 3|Xbox 360,Hack and slash|Action,6.6,19 February 2008,2008-02-19,0
584021,a5446,b5174,Pillars of Eternity,Obsidian Entertainment|Paradox Arctic,Paradox Interactive|Encore Software|Inc.,Linux|Macintosh|PC|PlayStation 4|Xbox One,Role-Playing,8.5,26 Mar 2015,2015-03-26,Pillars of Eternity,Obsidian Entertainment,Paradox Interactive,Linux|Mac|PC|PlayStation 4,Top-Down|Real-Time|Role-Playing,8.3,26 March 2015,2015-03-26,1
856296,a7568,b7232,The Legend of Zelda: Majora's Mask,GREZZO|Nintendo,Nintendo,3DS|Nintendo 64,Adventure|Action,9.0,25 Oct 2000,2000-10-25,The Legend of Heroes: Trails of Blue,Nihon Falcom,,PlayStation Vita|PSP,Role-Playing,9.1,,,0
52441,a432,b483,Assassin's Creed Chronicles: India,Climax Group,Ubisoft,PC|PlayStation 4|Xbox One,Adventure|Action,6.4,12 Jan 2016,2016-01-12,Assassin's Creed: Syndicate - The Last Maharaja,,Ubisoft,PC|PlayStation 4|Xbox One,Action|Adventure,6.3,01 March 2016,2016-03-01,0
788645,a7152,b6779,Super Robot Taisen OG Saga: Endless Frontier,Monolith Soft,Bandai Namco Games|ATLUS,DS,Role-Playing,8.1,29 Apr 2009,2009-04-29,Super Robot Taisen OG Saga: Endless Frontier,Banpresto|Monolith Soft,JP: Namco Bandai Games|NA: Atlus,Nintendo DS,Role-playing,7.8,28 April 2009,2009-04-28,1
535914,a4744,b4721,Naruto: Clash of Ninja Revolution,8ing/Raizing,Tomy Corporation,Wii,Action|3D|Fighting,7.8,23 Oct 2007,2007-10-23,Naruto: Clash of Ninja Revolution,Tomy,D3 Publisher,Wii,Action|Adventure,5.3,23 October 2007,2007-10-23,1
838609,a7665,b7143,The Shield: The Game,Point of View,Aspyr,PC|PlayStation 2,Shooter|Third-Person|3D|Action,5.2,9 Jan 2007,2007-01-09,The Godfather: The Game,EA Redwood Shores|Headgate Studios|Babaroga,Electronic Arts,PC|PlayStation 2|PlayStation 3|PSP|Wii|Xbox|Xbox 360,Action|Adventure,7.3,21 March 2006,2006-03-21,0
585325,a54,b5188,7 Wonders of the Ancient World,Hot Lava Games|MumboJumbo,MumboJumbo|Funsta,DS|iOS (iPhone/iPad)|PC|PlayStation 2|PSP,Puzzle,6.7,2 Feb 2007,2007-02-02,Pirates of the Caribbean: At World's End,Eurocom,Buena Vista Games,PC|PlayStation 2|PlayStation 3|PSP|Xbox 360,,5.9,22 May 2007,2007-05-22,0
664488,a6316,b5984,Serious Sam 3: BFE,Croteam,Devolver Digital|Zoo Corporation|Mastertronic,Linux|Macintosh|PC|PlayStation 3|Xbox 360,First-Person|Shooter|3D|Action,7.8,23 Apr 2011,2011-04-23,Serious Sam HD: The Second Encounter,Croteam,Devolver Digital,PC|Xbox 360,First-Person|Shooter,7.4,28 April 2010,2010-04-28,0
540011,a4770,b4742,Naruto: Uzumaki Chronicles 2,Racjin,Atari SA|Bandai Namco Games|Bandai|Namco Bandai Games,PlayStation 2,Action,7.6,4 Sep 2007,2007-09-04,Naruto: Ultimate Ninja 2,CyberConnect2,Namco Bandai Games,PlayStation 2,Fighting,6.8,12 June 2007,2007-06-12,0
166183,a1507,b1502,Dance Dance Revolution Extreme,Konami|KCET,Konami,Arcade Games|PlayStation 2,Music/Rhythm,8.3,21 Sep 2004,2004-09-21,Dance Dance Revolution Extreme,Konami Computer Entertainment Tokyo,Konami,PlayStation 2,Music|Exercise,7.7,21 September 2004,2004-09-21,1
18863,a123,b180,Adventure Time: The Secret of the Nameless Kingdom,WayForward,Little Orbit|Bergsala-Lightweight,3DS|PC|PlayStation 3|PlayStation Vita|Xbox 360,Action|Adventure,2.3,18 Nov 2014,2014-11-18,Adventure Time: Finn and Jake's Epic Quest,NGD Studios,Cartoon Network Games,PC,Action|Adventure,5.3,11 April 2014,2014-04-11,0
767397,a1100,b6673,Castlevania: Lords of Shadow 2,Mercury Steam,Konami,PC|PlayStation 3|Xbox 360,Action|Adventure,7.5,25 Feb 2014,2014-02-25,Styx: Master of Shadows,Cyanide Studio,Focus Home Interactive,PC|PlayStation 4|Xbox One,Action,7.2,07 October 2014,2014-10-07,0
619300,a3963,b5546,Lords of the Realm II,Impressions Games,Sierra Entertainment|Rebellion,PC,Strategy,8.3,31 Oct 1996,1996-10-31,Realms of the Haunting,Gremlin Interactive,Gremlin Interactive|Interplay|KISS|Funbox Media,PC,First-Person|Point-and-Click|Action|Adventure|Shooter|Survival|Survival Horror,7.5,31 December 1996,1996-12-31,0
613841,a8275,b5486,Vegas Tycoon,Deep Red,Global Star Software|Frogster Interactive|Strategy First|Empire Interactive,PC,Management|Strategy,7.3,15 Jan 2004,2004-01-15,Railroad Tycoon 3,PopTop Software,Gathering of Developers,PC,Simulation,7.0,27 October 2003,2003-10-27,0
876078,a7805,b7327,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,TOSE,Capcom|Buena Vista Interactive|Buena Vista Games,PlayStation 2|Xbox,Adventure|Survival|3D|Action,7.9,10 Oct 2005,2005-10-10,The Nightmare Before Christmas: Oogie's Revenge,Capcom,Buena Vista Games,PlayStation 2,Action|Adventure,7.3,10 October 2005,2005-10-10,1
310847,a2653,b2662,Flower Sun and Rain,h.a.n.d. Inc.|Grasshopper Manufacture,Marvelous|Xseed Games|Rising Star Games|Victor Interactive Software,DS|PlayStation 2,3D|Third-Person|Adventure,6.3,16 Jun 2009,2009-06-16,Flower Sun and Rain,Grasshopper Manufacture|h.a.n.d. (DS version),JP: Victor Interactive|Marvelous Entertainment|NA: Xseed Games|EU: Rising Star Games,Nintendo DS,Adventure,6.7,14 November 2008,2008-11-14,1
742262,a6920,b6548,Star Wars: Jedi Starfighter,LucasArts|Secret Level,Activision|LucasArts|Electronic Arts|Disney Interactive Studios,PlayStation 2|PlayStation 4|Xbox,Simulation,7.7,10 Mar 2002,2002-03-10,Star Wars Racer Revenge,Rainbow Studios,LucasArts,PlayStation 2|PlayStation 4,Racing,6.5,12 February 2002,2002-02-12,0
