_id,ltable_ID,rtable_ID,ltable_Title,ltable_Developer,ltable_Publisher,ltable_Platform,ltable_Genre,ltable_Rating,ltable_ReleaseDate,ltable_CleanRDate,rtable_Title,rtable_Developer,rtable_Publisher,rtable_Platform,rtable_Genre,rtable_Rating,rtable_ReleaseDate,rtable_CleanRDate,gold_label
276845,a6295,b2388,Sega GT 2002,Wow Entertainment,Sega,Xbox,Simulation|Driving/Racing,7.6,2 Sep 2002,2002-09-02,FIFA 2002,EA Canada,Electronic Arts,Nintendo GameCube|PC|PlayStation 2,Sports,6.9,01 November 2001,2001-11-01,0
231674,a1991,b2009,Dragon Ball Z: Ultimate Battle 22,TOSE,Bandai|Infogrames,PlayStation,Fighting|Action|2D,3.7,25 Mar 2003,2003-03-25,Dragon Ball Z: Super Butouden,,Bandai,Super Nintendo,,6.0,,,0
753155,a2488,b6586,Fate of the Dragon,Object,Sold Out Software|Eidos Interactive,PC,Real-Time|Strategy,7.9,14 Mar 2001,2001-03-14,State of Emergency,VIS Entertainment,Rockstar Games,PlayStation 2,Beat 'em Up,5.1,12 February 2002,2002-02-12,0
484123,a4263,b4268,Medal of Honor: Frontline,EA LA,EA Games|Electronic Arts,GameCube|PlayStation 2|PlayStation 3|Xbox,3D|Action|First-Person|Shooter,8.5,29 May 2002,2002-05-29,Medal of Honor - Multiplayer,,,PC,First-Person|Shooter,7.0,,,0
312090,a8637,b2672,Worldwide Soccer Manager 2008,Sports Interactive,Sega|Sega Europe,Macintosh|PC|PSP|Xbox 360,Team-Based|Management|Soccer|Sports,8.4,23 Oct 2007,2007-10-23,Football Manager 2015,Sports Interactive,Sega,PC,Simulation|Sports,8.7,,,0
812987,a2428,b6908,Faces of War,Best Way,Ubisoft|1C|Mastertronic,PC,Strategy|Real-Time,7.8,12 Sep 2006,2006-09-12,Tales of Phantasia,Wolf Team|Namco Tales Studio|Mineloader Software (PSP),Namco|Nintendo (GBA),Emulated|Game Boy Advance|PlayStation|PSP|Super Nintendo,Role-playing,7.9,06 March 2006,2006-03-06,0
521552,a4552,b4541,Monster Hunter: World,Capcom,Capcom,PC|PlayStation 4|Xbox One,Role-Playing|Action,8.0,26 Jan 2018,2018-01-26,Monster Hunter Stories,Marvelous,Capcom|Nintendo,Nintendo 3DS,Role-Playing,8.3,08 September 2017,2017-09-08,0
212563,a1918,b1909,Donkey Konga 2,Namco,Nintendo,GameCube,Music/Rhythm,7.8,9 May 2005,2005-05-09,Donkey Kong Jungle Beat,Nintendo EAD Tokyo,Nintendo,Nintendo GameCube|Wii,Music/Rhythm|Platform,7.8,14 March 2005,2005-03-14,0
119654,a1026,b1067,Call of Duty: World at War,n-Space|Treyarch|Exakt,Activision,DS|PC|PlayStation 3|Wii|Xbox 360,3D|Action|First-Person|Shooter,8.4,10 Nov 2008,2008-11-10,Call of Duty: World at War - Final Fronts,Rebellion Developments,Activision,PlayStation 2,First-Person Shooter,4.5,10 November 2008,2008-11-10,0
908833,a7882,b7632,Tom Clancy's Ghost Recon: Wildlands,Ubisoft Paris|Ubisoft,Ubisoft,PC|PlayStation 4|Xbox One,Action|Adventure,7.7,7 Mar 2017,2017-03-07,Tom Clancy's The Division,Ubisoft Massive|Ubisoft Reflections|Ubisoft Red Storm,Ubisoft,PC|PlayStation|PlayStation 4|Xbox One,Third-Person|Massively Multiplayer|Open World|Shooter,7.4,08 March 2016,2016-03-08,0
491762,a4312,b4322,Mega Man Zero 2,Inti,Capcom,Game Boy Advance,2D|Platformer|Action,8.7,14 Oct 2003,2003-10-14,Mega Man X: Command Mission,Capcom Production Studio 3,Capcom,Nintendo GameCube|PlayStation 2,Role-Playing,6.8,21 September 2004,2004-09-21,0
340891,a2970,b2951,Gothic 3,Piranha Bytes,JoWooD Entertainment AG|Aspyr|Auran,PC,Role-Playing,7.7,14 Nov 2006,2006-11-14,Gothic 3,Piranha Bytes,EU: JoWood Productions|EU: Deep Silver|NA: Aspyr Media,PC,Action role-playing,7.4,20 November 2006,2006-11-20,1
958328,a8462,b8131,Way of the Samurai 4,Acquire,Ghostlight|Spike|Xseed Games|NIS America,PC|PlayStation 3,Adventure|Action,7.5,21 Aug 2012,2012-08-21,Way of the Samurai 4,Acquire,XSEED Games|NIS America,PC|PlayStation 3,Action|Adventure,6.9,21 March 2012,2012-03-21,1
612888,a5773,b5473,Radiant Historia,ATLUS,ATLUS|Deep Silver,3DS|DS,Role-Playing,8.6,22 Feb 2011,2011-02-22,Radiant Silvergun,Treasure,ESP (Saturn)|Microsoft Studios (XBLA),Sega Saturn|Xbox 360,Shooter,8.9,14 September 2011,2011-09-14,0
672396,a5108,b6033,Nibiru: Age of Secrets,Future Games,DTP Entertainment|The Adventure Company,PC,Adventure,7.3,31 Aug 2005,2005-08-31,Shaman King: Master of Spirits,Konami,Konami,Game Boy Advance,Adventure,6.8,November 2004,2004-11-01,0
497950,a8865,b4372,Zone of the Enders HD Collection,High Voltage Software,Konami,PlayStation 3|Xbox 360,Compilation,7.6,30 Oct 2012,2012-10-30,Metal Gear Solid HD Collection,Konami,Konami,PlayStation 3|PlayStation Vita|Xbox 360,Action|Adventure|Stealth,9.5,08 November 2011,2011-11-08,0
369374,a3234,b3242,Heretic II,Raven Software|Contraband Entertainment,Titan Computer|Activision|Mac Play|Empire Interactive,Amiga|Linux|Macintosh|PC,Shooter|Third-Person|3D|Action,8.2,31 Oct 1998,1998-10-31,Heretic II,Raven Software,Activision,PC,Action|Adventure,6.7,31 October 1998,1998-10-31,1
206911,a7120,b1851,Super Mario 3D World,Nintendo,Nintendo,Wii U,Platformer|Action|3D,8.9,22 Nov 2013,2013-11-22,Disney Magical World,h.a.n.d.,Nintendo,Nintendo 3DS,Simulation,7.0,11 April 2014,2014-04-11,0
586893,a2448,b5209,Fantasia: Music Evolved,Harmonix Music Systems,Disney Interactive Studios|Microsoft Game Studios,Xbox 360|Xbox One,Music/Rhythm,7.7,21 Oct 2014,2014-10-21,Plague Inc: Evolved,Ndemic Creations,Ndemic Creations,Android|iOS|PC|PlayStation 4,Simulation|Strategy,7.1,20 February 2014,2014-02-20,0
884005,a7685,b7415,The Sims 3: Pets (2011),The Sims Studio,Electronic Arts,3DS|PlayStation 3|Xbox 360,Simulation,7.0,18 Oct 2011,2011-10-18,The Stanley Parable (2011),Davey Wreden,,PC,Adventure,8.0,27 July 2011,2011-07-27,0
461312,a1061,b4107,Carmen Sandiego: The Secret of the Stolen Drums,Artificial Mind and Movement,Bam Entertainment,GameCube|PlayStation 2|Xbox,Adventure|Action,5.6,8 Sep 2004,2004-09-08,Makai Kingdom: Chronicles of the Sacred Tome,Nippon Ichi Software,Nippon Ichi Software|Koei,PlayStation 2,Role-Playing|Tactical,7.6,26 July 2005,2005-07-26,0
669476,a6681,b6013,Sonic the Hedgehog (2007),Sonic Team|Sega,Sega|Sega Europe,PlayStation 3|Xbox 360,3D|Platformer|Action,5.8,14 Nov 2006,2006-11-14,Shadow the Hedgehog,Sega Studio USA,Sega,Nintendo GameCube|PlayStation 2|Xbox,Platforming|action-adventure|third-person shooter,5.4,15 December 2005,2005-12-15,0
542116,a4946,b4763,Need for Speed II,EA Seattle|EA Canada,Electronic Arts|Electronic Arts Victor,PC|PlayStation,Driving/Racing|Arcade,7.7,31 Mar 1997,1997-03-31,Need for Speed II,EA Canada,Electronic Arts,PC|PlayStation,Racing,6.9,31 March 1997,1997-03-31,1
537382,a7662,b4729,The Settlers: Rise of an Empire,Blue Byte|Ubisoft,Ubisoft,PC,Management|Strategy,7.5,25 Sep 2007,2007-09-25,Naruto: Rise of a Ninja,Ubisoft Montreal Studios,Ubisoft Entertainment Ubisoft Montreal Studios,Xbox 360,Action|Adventure,7.2,30 October 2007,2007-10-30,0
982855,a8833,b8387,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,KCEJ,Konami,Game Boy Advance,Card Game,7.7,8 Apr 2003,2003-04-08,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge,Konami,Konami,PC,Turn-Based|Card Game|Strategy,6.0,07 April 2004,2004-04-07,0
935582,a1090,b7922,Castlevania Chronicles,Konami,Konami|SCEA,PlayStation|Sharp X68000,2D|Platformer|Action,7.2,8 Oct 2001,2001-10-08,Uru: Complete Chronicles,Cyan Worlds,Cyan Worlds,PC,Adventure|Puzzle,6.8,,,0
852318,a58,b7211,9: The Last Resort,Tribeca Interactive,GT Interactive,PC,Adventure|First-Person|3D,6.9,30 Sep 1996,1996-09-30,The Last Blade 2,SNK,SNK,Arcade|Dreamcast|Neo Geo,Fighting,8.8,,,0
3397,a32,b36,2014 FIFA World Cup Brazil,EA Canada,EA Sports|Electronic Arts,PlayStation 3|Xbox 360,Team-Based|Simulation|Soccer|Sports,7.0,15 Apr 2014,2014-04-15,2014 FIFA World Cup Brazil,EA Canada,EA Sports,PlayStation 3|Xbox 360,Sports,7.1,15 April 2014,2014-04-15,1
310049,a2610,b2651,Fire Emblem Heroes,Intelligent Systems,Nintendo,Android|iOS (iPhone/iPad),Strategy|Turn-Based,5.2,2 Feb 2017,2017-02-02,Flat Heroes,Parallel Circles,Parallel Circles,PC,Action,6.5,08 September 2016,2016-09-08,0
689011,a6480,b6165,Silent Hill: Origins,Climax Group,Konami,PlayStation 2|PSP,Action|Adventure|Survival|3D,7.9,6 Nov 2007,2007-11-06,Silent Storm: Sentinels,Nival Interactive,1C Company|JoWood,PC,Turn-Based|Role-Playing|Tactical,8.5,,,0
131371,a1104,b1145,Castlevania: Portrait of Ruin,Konami,Konami,DS,Role-Playing|Action,8.7,5 Dec 2006,2006-12-05,Castlevania: Portrait of Ruin,Konami,Konami,Nintendo 2DS|Nintendo 3DS|Nintendo DS,Action|Adventure,8.0,05 December 2006,2006-12-05,1
554887,a55,b4868,7th Dragon III Code: VFD,Sega,Sega|Deep Silver,3DS,Role-Playing,10.0,12 Jul 2016,2016-07-12,Nioh - Dragon of the North DLC,,Sony Interactive Entertainment,PlayStation 4,,8.2,02 May 2017,2017-05-02,0
975358,a8729,b8287,X-Men: Mutant Academy 2,Paradox Development,Activision|Success,PlayStation,Action|3D|Fighting,8.1,17 Sep 2001,2001-09-17,X-Men: Mutant Academy 2,Paradox Development,Activision,PlayStation,Fighting,7.0,20 September 2001,2001-09-20,1
368537,a8369,b3228,Wanted: Weapons of Fate,GRIN,Warner Bros. Interactive Entertainment|Spike,PC|PlayStation 3|Xbox 360,Action|Shooter|Third-Person|3D,7.1,23 Mar 2009,2009-03-23,Heileen 2: The Hands of Fate,Winter Wolves,Winter Wolves,PC,Visual Novel,3.3,12 December 2009,2009-12-12,0
502461,a4384,b4412,Metroid Prime Pinball,Fuse Games Limited,Nintendo,DS,Pinball,8.2,24 Oct 2005,2005-10-24,Metroid Prime 2: Echoes,Retro Studios|Nintendo,Nintendo,Nintendo GameCube|Wii|Wii U,First-Person|Action|Adventure,8.7,15 November 2004,2004-11-15,0
